model	objective	reaction	flux	status	minimum	maximum
iUma22.xml	obj	R_DUTPDPn	0.0	optimal	0.0	520.134909
iUma22.xml	obj	R_D__45__2__45__HYDROXY__45__ACID__45__DEHYDROGENASE__45__RXN	6.738812	optimal	-991.360574	1000.0
iUma22.xml	obj	R_D__45__ARABINOSE__45__1__45__DEHYDROGENASE__45__RXN	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_D__45__ASPARTATE__45__OXIDASE__45__RXN	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_Dihydroneopterin_Pyrophosphohydrolase_Lumped_RXN	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_E4PK	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EAR100y	0.132219	optimal	0.132219	173.851375
iUma22.xml	obj	R_EAR120y	0.132219	optimal	0.132219	173.851375
iUma22.xml	obj	R_EAR140y	0.132219	optimal	0.132219	173.510522
iUma22.xml	obj	R_EAR160y	0.132219	optimal	0.132219	173.510522
iUma22.xml	obj	R_EAR180y	-0.01336	optimal	-173.732515	-0.01336
iUma22.xml	obj	R_EAR40y	0.132219	optimal	0.132219	130.165946
iUma22.xml	obj	R_EAR60y	0.132219	optimal	0.132219	130.165946
iUma22.xml	obj	R_EAR80y	0.132219	optimal	0.132219	130.165946
iUma22.xml	obj	R_EBP1r	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EBP2r	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_ECOAH12m	0.0	optimal	0.0	0.663592
iUma22.xml	obj	R_ECOAH1x	0.0	optimal	0.0	1000.0
iUma22.xml	obj	R_ECOAH3m	0.0	optimal	0.0	130.033727
iUma22.xml	obj	R_ECOAH4p	0.0	optimal	0.0	74.451067
iUma22.xml	obj	R_ECOAR	0.0	optimal	-992.21384	173.719156
iUma22.xml	obj	R_EMT1	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_ENO	3.836027	optimal	-259.018662	108.129474
iUma22.xml	obj	R_ENOYL__45__COA__45__HYDRAT__45__RXN__45__CPD0__45__2232627	0.0	optimal	0.0	173.378303
iUma22.xml	obj	R_ENOYL__45__COA__45__HYDRAT__45__RXN__45__OH__45__HEXANOYL__45__COA623	0.0	optimal	0.0	130.033727
iUma22.xml	obj	R_ENOYL__45__COA__45__HYDRAT__45__RXN__45__POLYMER__45__INST__45__L__45__3__45__HYDROXYACYL__45__COA__45__C10__45__H20626	0.0	optimal	0.0	173.378303
iUma22.xml	obj	R_ENOYL__45__COA__45__HYDRAT__45__RXN__45__POLYMER__45__INST__45__L__45__3__45__HYDROXYACYL__45__COA__45__C14__45__H28628	0.0	optimal	0.0	173.719156
iUma22.xml	obj	R_ENOYL__45__COA__45__HYDRAT__45__RXN__45__POLYMER__45__INST__45__L__45__3__45__HYDROXYACYL__45__COA__45__C16__45__H32629	0.0	optimal	0.0	992.21384
iUma22.xml	obj	R_ENOYL__45__COA__45__HYDRAT__45__RXN__45__POLYMER__45__INST__45__L__45__3__45__HYDROXYACYL__45__COA__45__C8__45__H16625	0.0	optimal	0.0	173.719156
iUma22.xml	obj	R_ER	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_ESTRADIOL__45__17__45__BETA__45__DEHYDROGENASE__45__RXN__45__CPD__45__352440	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_ESTRADIOL__45__17__45__BETA__45__DEHYDROGENASE__45__RXN__45__CPD__45__352441	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_3hb_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_4abut_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_4abz_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_4hbz_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_L_alagly_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_MEL_A_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_MEL_B_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_MEL_C_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_MEL_D_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_UA_A_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_UA_B_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_UA_C_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_UA_D_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_abt__D_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_abt__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_ac_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_adn_e	2.391486	optimal	2.391486	2.987792
iUma22.xml	obj	R_EX_ala_B_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_alaam__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_arab__D_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_arab__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_arg__L_e	0.0	optimal	0.0	0.011023
iUma22.xml	obj	R_EX_asn__L_e	0.0	optimal	0.0	1.490765
iUma22.xml	obj	R_EX_aso3_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_asp__D_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_asp__L_e	1.302566	optimal	0.0	1.490765
iUma22.xml	obj	R_EX_btn_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_but_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_ca2_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_cl_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_co2_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_cobalt2_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_copper2_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_crn_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_cu2_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_cys__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_dad_2_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_dha_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_eryth_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_fe2_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_fru_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_fuc__D_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_fuc__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_fum_e	0.029763	optimal	0.0	1.490765
iUma22.xml	obj	R_EX_gal_bD_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_glc_A_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_glc__D_e	-2.2	optimal	-2.2	-2.2
iUma22.xml	obj	R_EX_glcn_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_gln__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_glu__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_gly_e	0.316871	optimal	0.0	2.981529
iUma22.xml	obj	R_EX_gly_glu__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_gly_pro__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_glyc_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_h2o_e	-2.497403	optimal	-3.988168	1.080432
iUma22.xml	obj	R_EX_his__L_e	0.0	optimal	0.0	0.022047
iUma22.xml	obj	R_EX_ile__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_inost_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_itacon_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_k_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_lac__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_lctls_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_lcts_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_leu__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_lys__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_madg_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_mal__D_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_mal__L_e	0.0	optimal	0.0	1.490765
iUma22.xml	obj	R_EX_malt_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_malti_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_malttr_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_man_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_melac_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_mepyr_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_mesuc_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_met__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_mg2_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_mlzt_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_mnl_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_na1_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_nac_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_nh4_e	-2.415865	optimal	-3.788981	-0.796428
iUma22.xml	obj	R_EX_o2_e	-0.011023	optimal	-0.011023	0.0
iUma22.xml	obj	R_EX_orn_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_pala_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_pi_e	7.087457	optimal	7.087457	7.087457
iUma22.xml	obj	R_EX_pnto_R_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_pro__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_pydx_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_quin_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_raffin_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_rib__D_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_rmn_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_salc_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_ser__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_so4_e	-0.013867	optimal	-0.013867	-0.013867
iUma22.xml	obj	R_EX_succ_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_succam_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_sucr_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_thm_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_thr__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_tre_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_trp__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_tur_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_tyr__L_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_xyl__D_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_xylt_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_EX_zn2_e	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_F1PALD	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_FA120ACPHi_1	0.0	optimal	0.0	173.719156
iUma22.xml	obj	R_FACOAL100p	0.0	optimal	0.0	260.578734
iUma22.xml	obj	R_FACOAL160p	0.0	optimal	0.0	260.578734
iUma22.xml	obj	R_FACOAL80p	0.0	optimal	0.0	260.578734
iUma22.xml	obj	R_FBA	1.943767	optimal	0.616583	106.237214
iUma22.xml	obj	R_FDH	0.0	optimal	0.0	1.327184
iUma22.xml	obj	R_FEROt	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_FERREDOXIN__45____45__NITRITE__45__REDUCTASE__45__RXN	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_FKYNH	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_FLAVONADPREDUCT__45__RXN	0.001248	optimal	0.0	520.136157
iUma22.xml	obj	R_FLVR	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_FMNATm	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_FORMATETHFLIG__45__RXN	0.0	optimal	0.0	520.134909
iUma22.xml	obj	R_FORMATE__45__DEHYDROGENASE__45__NADP__43____45__RXN	0.0	optimal	0.0	1.327184
iUma22.xml	obj	R_FORMYLTHFDEFORMYL__45__RXN	0.0	optimal	0.0	1000.0
iUma22.xml	obj	R_FRUCTOSE__45__6__45__PHOSPHATE__45__PHOSPHOKETOLASE__45__RXN	0.030947	optimal	-104.262501	1000.0
iUma22.xml	obj	R_FUCEPI	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_FUCI	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_FUCK	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_FUMAC	0.0	optimal	0.0	0.442395
iUma22.xml	obj	R_FUMm	0.0	optimal	0.0	991.26372
iUma22.xml	obj	R_G1PPpp	0.0	optimal	0.0	520.134909
iUma22.xml	obj	R_G3PAT160	0.056919	optimal	0.0	0.056919
iUma22.xml	obj	R_G3PD1	4.95889	optimal	0.0	991.417492
iUma22.xml	obj	R_G3PD2	0.0	optimal	0.0	991.417492
iUma22.xml	obj	R_G3PD5	4.901971	optimal	0.0	991.360574
iUma22.xml	obj	R_G3PT	0.0	optimal	0.0	520.134909
iUma22.xml	obj	R_G5SADs	-0.027396	optimal	-520.162305	-0.027396
iUma22.xml	obj	R_G5SDym	0.0	optimal	0.0	520.192068
iUma22.xml	obj	R_G6PDH	0.0	optimal	0.0	105.354193
iUma22.xml	obj	R_GALACTOKIN__45__RXN	-0.025704	optimal	-0.025704	260.04175
iUma22.xml	obj	R_GALASE	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GALUi	0.0	optimal	0.0	260.067455
iUma22.xml	obj	R_GAMMA_LINOLENOYL__45__COA__45__HYDROLASE__45__RXN	8.5e-05	optimal	8.5e-05	8.5e-05
iUma22.xml	obj	R_GAPD	3.836027	optimal	-516.298882	1000.0
iUma22.xml	obj	R_GAPDi_nadp	0.0	optimal	0.0	1000.0
iUma22.xml	obj	R_GART__45__RXN	0.0	optimal	0.0	0.596306
iUma22.xml	obj	R_GCVMULTI__45__RXN	0.202005	optimal	0.0	155.821789
iUma22.xml	obj	R_GDHx	0.0	optimal	0.0	1000.0
iUma22.xml	obj	R_GDHy	2.471132	optimal	0.0	1000.0
iUma22.xml	obj	R_GK1m	0.0	optimal	0.0	520.134909
iUma22.xml	obj	R_GLAC	0.056021	optimal	0.0	88.151738
iUma22.xml	obj	R_GLCt1	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GLNLASEer	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GLNS	0.211367	optimal	0.211367	520.346276
iUma22.xml	obj	R_GLNTRAT	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GLNTRS	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GLU5Km	0.0	optimal	0.0	520.192068
iUma22.xml	obj	R_GLUCONATE__45__2__45__DEHYDROGENASE__45__RXN	0.0	optimal	0.0	1000.0
iUma22.xml	obj	R_GLUCONATE__45__5__45__DEHYDROGENASE__45__RXN__45__GLUCONATE467	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GLUCONATE__45__5__45__DEHYDROGENASE__45__RXN__45__GLUCONATE468	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GLUCOSAMINE__45__6__45__P__45__DEAMIN__45__RXN	0.0	optimal	0.0	520.134909
iUma22.xml	obj	R_GLUCOSE__45__1__45__DEHYDROGENASE__45__NADP__43____45__RXN	0.0	optimal	-1000.0	88.151738
iUma22.xml	obj	R_GLUCOSE__45__1__45__DEHYDROGENASE__45__RXN	0.056021	optimal	0.0	1000.0
iUma22.xml	obj	R_GLUCURONATE__45__REDUCTASE__45__RXN	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GLUCYS	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GLUDC	0.0	optimal	0.0	1.327184
iUma22.xml	obj	R_GLUSy	0.0	optimal	0.0	520.134909
iUma22.xml	obj	R_GLUTACONYL__45__COA__45__DECARBOXYLASE__45__RXN	0.0	optimal	0.0	0.663592
iUma22.xml	obj	R_GLUTAMIN__45__RXN	0.0	optimal	0.0	520.134909
iUma22.xml	obj	R_GLUTARYL__45__COA__45__DEHYDROG__45__RXN	0.0	optimal	0.0	0.663592
iUma22.xml	obj	R_GLUTATHIONE__45__PEROXIDASE__45__RXN	0.0	optimal	0.0	992.21384
iUma22.xml	obj	R_GLUTATHIONE__45__REDUCT__45__NADPH__45__RXN	0.0	optimal	0.0	992.21384
iUma22.xml	obj	R_GLUTATHIONE__45__SYN__45__RXN	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GLUTRS_Gln	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GLYCDy	0.0	optimal	0.0	520.134909
iUma22.xml	obj	R_GLYCLTDym	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GLYCOLALDEHYDE_DEHYDROGENASE_RXN	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GLYKm	0.0	optimal	0.0	520.134909
iUma22.xml	obj	R_GLYOHMETRANS__45__RXN	-0.114415	optimal	-155.734199	1.217913
iUma22.xml	obj	R_GLYOX3	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GLYOXII__45__RXN	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GLYOXI__45__RXN	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GMPS_glu_m	0.014462	optimal	0.014462	0.014462
iUma22.xml	obj	R_GNK	0.056021	optimal	0.0	88.151738
iUma22.xml	obj	R_GPDDA1pp	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GPPSh	0.081646	optimal	0.081646	0.081646
iUma22.xml	obj	R_GRTTx	0.081646	optimal	0.081646	0.081646
iUma22.xml	obj	R_GTPCII2	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GTPCIn	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GUANIDINOBUTANAMIDE__45__NH3__45__RXN	0.0	optimal	0.0	1.327184
iUma22.xml	obj	R_GUDBUTNAH	0.0	optimal	0.0	1.327184
iUma22.xml	obj	R_GlyGluPEPASE	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_GlyProPEPASE	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_HACD2m	0.0	optimal	0.0	130.033727
iUma22.xml	obj	R_HACD3m	0.0	optimal	0.0	130.033727
iUma22.xml	obj	R_HACD4p	0.0	optimal	0.0	74.451067
iUma22.xml	obj	R_HACD7p	0.0	optimal	0.0	173.378303
iUma22.xml	obj	R_HACD9m	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_HADPCOADH3	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_HBCHLR	0.0	optimal	-130.033727	1000.0
iUma22.xml	obj	R_HBCO_nadp_m	0.0	optimal	0.0	1000.0
iUma22.xml	obj	R_HBCOm	0.0	optimal	0.0	1000.0
iUma22.xml	obj	R_HCGALm	0.056528	optimal	0.056528	260.123982
iUma22.xml	obj	R_HCO3En	0.0	optimal	0.0	698.888368
iUma22.xml	obj	R_HCO3tm	1.203566	optimal	0.0	1000.0
iUma22.xml	obj	R_HDCAMO	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_HEX1	2.083439	optimal	0.0	522.274368
iUma22.xml	obj	R_HEX4	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_HEXPR2PSyn	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_HGNTOR	0.0	optimal	0.0	0.442395
iUma22.xml	obj	R_HHDCAMO	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_HIBH	0.0	optimal	0.0	0.663592
iUma22.xml	obj	R_HISTALDEHYD__45__RXN	0.0	optimal	0.0	0.034223
iUma22.xml	obj	R_HISTD	0.012176	optimal	0.0	0.034223
iUma22.xml	obj	R_HISTOLDEHYD__45__RXN	0.0	optimal	0.0	0.034223
iUma22.xml	obj	R_HKYNH	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_HMGCOARx	0.244937	optimal	0.244937	1000.0
iUma22.xml	obj	R_HMGLx	0.0	optimal	0.0	260.578734
iUma22.xml	obj	R_HMNO	0.0	optimal	0.0	0.663592
iUma22.xml	obj	R_HOCCD	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_HOMOACONITATE__45__HYDRATASE__45__RXN	0.020631	optimal	0.020631	0.684223
iUma22.xml	obj	R_HOMOCITRATE__45__SYNTHASE__45__RXN	0.020631	optimal	0.020631	0.684223
iUma22.xml	obj	R_HOMOCYSMETB12__45__RXN	0.115865	optimal	0.115865	0.115865
iUma22.xml	obj	R_HOMOSERDEHYDROG__45__RXN__45__HOMO__45__SER412	0.719875	optimal	0.0	312.5318
iUma22.xml	obj	R_HOMOSERDEHYDROG__45__RXN__45__HOMO__45__SER413	0.0	optimal	0.0	312.5318
iUma22.xml	obj	R_HPPK2	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_HPYRRx	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_HPYRRy	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_HPh	0.012176	optimal	0.012176	0.034223
iUma22.xml	obj	R_HSD17B3r	0.0	optimal	-1000.0	0.0
iUma22.xml	obj	R_HSERTA	0.013867	optimal	0.013867	210.559207
iUma22.xml	obj	R_HSK_1	0.706009	optimal	0.691465	312.517933
iUma22.xml	obj	R_HSTPT	0.012176	optimal	0.012176	0.034223
iUma22.xml	obj	R_HXAND	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_HXPRT	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_HYDROXYMETHYLGLUTARYL__45__COA__45__REDUCTASE__45__RXN	0.0	optimal	0.0	999.755063
iUma22.xml	obj	R_Hxt1	2.2	optimal	2.2	2.2
iUma22.xml	obj	R_IAGT	0.0	optimal	0.0	260.067455
iUma22.xml	obj	R_IGPDh	0.012176	optimal	0.012176	0.034223
iUma22.xml	obj	R_IGPS_1	0.005411	optimal	0.005411	0.005411
iUma22.xml	obj	R_ILETAm	-0.019447	optimal	-0.019447	-0.019447
iUma22.xml	obj	R_IMGPSh	0.012176	optimal	0.012176	0.034223
iUma22.xml	obj	R_IMO	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_IMPC	0.012176	optimal	0.012176	0.6173
iUma22.xml	obj	R_IMPDm	0.014462	optimal	0.014462	0.014462
iUma22.xml	obj	R_INOSTDEH	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_INOSTO	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_IPDDIx	0.081646	optimal	0.081646	0.081646
iUma22.xml	obj	R_IPMD	0.0	optimal	0.0	0.705531
iUma22.xml	obj	R_IPPMIa	0.0	optimal	0.0	1000.0
iUma22.xml	obj	R_IPPMIb	0.0	optimal	0.0	1000.0
iUma22.xml	obj	R_IPPSm	0.041939	optimal	0.041939	0.705531
iUma22.xml	obj	R_ISOCITDEH__45__RXN	0.0	optimal	0.0	1.461826
iUma22.xml	obj	R_ISOCITDEH__45__RXN_CYTOSOLIC	0.0	optimal	0.0	1.461826
iUma22.xml	obj	R_ISOCITRATE__45__DEHYDROGENASE__45__NAD__43____45__RXN	0.123618	optimal	0.0	1.461826
iUma22.xml	obj	R_ISOCIT__45__CLEAV__45__RXN	0.0	optimal	0.0	155.673123
iUma22.xml	obj	R_KADPSUCCOA	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_KARA1im	0.069334	optimal	0.069334	0.732926
iUma22.xml	obj	R_KARA2im	0.019447	optimal	0.019447	0.019447
iUma22.xml	obj	R_KAS14	0.132219	optimal	0.132219	130.165946
iUma22.xml	obj	R_KAT1	0.244937	optimal	-130.055133	0.244937
iUma22.xml	obj	R_KAT2	0.0	optimal	-130.033727	0.0
iUma22.xml	obj	R_KAT3	0.0	optimal	-130.033727	0.0
iUma22.xml	obj	R_KAT4	0.0	optimal	-130.033727	0.0
iUma22.xml	obj	R_KAT5	0.0	optimal	-173.719156	0.0
iUma22.xml	obj	R_KETOACYLCOATHIOL__45__RXN__45__CPD__45__99651424	0.0	optimal	0.0	520.134909
iUma22.xml	obj	R_KETOACYLCOATHIOL__45__RXN__45__LAUROYLCOA__45__CPD1420	0.0	optimal	0.0	173.378303
iUma22.xml	obj	R_KETOACYLCOATHIOL__45__RXN__45__PALMITYL__45__COA1422	0.0	optimal	0.0	173.719156
iUma22.xml	obj	R_KETOACYLCOATHIOL__45__RXN__45__STEAROYL__45__COA1423	0.0	optimal	0.0	520.134909
iUma22.xml	obj	R_KETOACYLCOATHIOL__45__RXN__45__TETRADECANOYL__45__COA1421	0.0	optimal	0.0	173.378303
iUma22.xml	obj	R_KYN3OX	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_Kt3r	0.0	optimal	0.0	1000.0
iUma22.xml	obj	R_Ktex	0.0	optimal	0.0	1000.0
iUma22.xml	obj	R_LACZ	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_LALAAMIDDEAM	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_LALDO3	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_LANOSTEROL__45__SYNTHASE__45__RXN	0.040823	optimal	0.040823	0.040823
iUma22.xml	obj	R_LCADi_Dm	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_LCADim	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_LCARR	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_LDH	0.0	optimal	0.0	1.327184
iUma22.xml	obj	R_LDHm	6.738812	optimal	0.0	1000.0
iUma22.xml	obj	R_LEUTAm	-0.041939	optimal	-0.041939	-0.041939
iUma22.xml	obj	R_LINOLENOYL__45__RXN	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_LINOLEOYL__45__COA__45__HYDROLASE__45__RXN	0.006156	optimal	0.006156	260.584889
iUma22.xml	obj	R_LO	0.0	optimal	0.0	1.327184
iUma22.xml	obj	R_LYStm	0.0	optimal	-1000.0	1000.0
iUma22.xml	obj	R_L__45__GLN__45__FRUCT__45__6__45__P__45__AMINOTRANS__45__RXN__45__FRUCTOSE__45__6P308	0.029413	optimal	0.029413	520.164322
iUma22.xml	obj	R_L__45__GULONOLACTONE__45__OXIDASE__45__RXN	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_L__45__IDITOL__45__2__45__DEHYDROGENASE__45__RXN	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_MAC1	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_MAC2	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_MACACI	0.0	optimal	0.0	0.442395
iUma22.xml	obj	R_MACCOAT	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_MAGLCASE	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_MALDDH	0.0	optimal	0.0	0.0
iUma22.xml	obj	R_MALSm	0.0	optimal	0.0	155.673123
iUma22.xml	obj	R_MALTITASE	0.0	optimal	0.0	0.0
